SKU,GROUP,"Short Description",Category,Collection,Size,Color,Brand,"Discount Price","Selling Price",Discount,Stock,Material,Sole,Innersole,Interior,Demountable,Closing,Heel,Plateaulevel,Sizefits,EAN,Origin,Material2,Freetext,Photos,"Color Hex"
0050897,70226/9,"Enkellaars Ritsen in de kleur zwart","DAMESSCHOENEN > LAARZEN > ENKELLAARZEN",FW17,41,ZWART,JEANNOT,134.99,269.99,Sale,2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_70226-9/IMG_70226-9.ZWART/IMG_3977150917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_70226-9/IMG_70226-9.ZWART/IMG_3978150917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_70226-9/IMG_70226-9.ZWART/IMG_3979150917.jpg,#000000
00509114,MMFW00800/9,"Sneaker Plaat in de kleur blauw","HERENSCHOENEN > SNEAKERS",FW17,43,BLAUW,"ANTONY MORATO",74.99,149.99,Sale,1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00800-9/IMG_MMFW00800-9.BLAUW/IMG_3547050917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00800-9/IMG_MMFW00800-9.BLAUW/IMG_3547060917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00800-9/IMG_MMFW00800-9.BLAUW/IMG_3548050917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00800-9/IMG_MMFW00800-9.BLAUW/IMG_3548060917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00800-9/IMG_MMFW00800-9.BLAUW/IMG_3549050917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00800-9/IMG_MMFW00800-9.BLAUW/IMG_3549060917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00800-9/IMG_MMFW00800-9.BLAUW/IMG_3550050917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00800-9/IMG_MMFW00800-9.BLAUW/IMG_3550060917.jpg,#0000FF
0050942,MMFW00844/9,"Sneaker in de kleur zwart/wit","HERENSCHOENEN > SNEAKERS",FW17,40,ZWART,"ANTONY MORATO",74.99,149.99,Sale,1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00844-9/IMG_MMFW00844-9.ZWART_WIT/IMG_3555050917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00844-9/IMG_MMFW00844-9.ZWART_WIT/IMG_3555060917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00844-9/IMG_MMFW00844-9.ZWART_WIT/IMG_3556050917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00844-9/IMG_MMFW00844-9.ZWART_WIT/IMG_3556060917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00844-9/IMG_MMFW00844-9.ZWART_WIT/IMG_3557050917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00844-9/IMG_MMFW00844-9.ZWART_WIT/IMG_3557060917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00844-9/IMG_MMFW00844-9.ZWART_WIT/IMG_3560050917.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_MMFW00844-9/IMG_MMFW00844-9.ZWART_WIT/IMG_3560060917.jpg,#000000
00509712,CL8698/9,"Enkellaars in de kleur blauw","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,29,BLAUW,"CLIC KIDS",,99.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL8698-9/IMG_CL8698-9.BLAUW/IMG_3269220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8698-9/IMG_CL8698-9.BLAUW/IMG_3270220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8698-9/IMG_CL8698-9.BLAUW/IMG_3271220817.jpg,#0000FF
0050987,CL9213/9,"Enkellaars Python in de kleur blauw","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,24,BLAUW,"CLIC KIDS",,99.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3272220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3273220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3274220817.jpg,#0000FF
00509811,CL9213/9,"Enkellaars Python in de kleur blauw","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,28,BLAUW,"CLIC KIDS",,109.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3272220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3273220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3274220817.jpg,#0000FF
00509813,CL9213/9,"Enkellaars Python in de kleur blauw","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,30,BLAUW,"CLIC KIDS",,119.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3272220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3273220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3274220817.jpg,#0000FF
00509815,CL9213/9,"Enkellaars Python in de kleur blauw","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,32,BLAUW,"CLIC KIDS",,119.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3272220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3273220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9213-9/IMG_CL9213-9.BLAUW/IMG_3274220817.jpg,#0000FF
00509911,CL8645/9,"Kuitlaars Strik in de kleur blauw","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,28,BLAUW,"CLIC KIDS",,144.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL8645-9/IMG_CL8645-9.BLAUW/IMG_3275220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8645-9/IMG_CL8645-9.BLAUW/IMG_3276220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8645-9/IMG_CL8645-9.BLAUW/IMG_3277220817.jpg,#0000FF
00510020,CL9276/9,"Enkellaars Sterren Suede in de kleur taupe","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,37,TAUPE,"CLIC KIDS",,129.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9276-9/IMG_CL9276-9.TAUPE/IMG_3284220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9276-9/IMG_CL9276-9.TAUPE/IMG_3285220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9276-9/IMG_CL9276-9.TAUPE/IMG_3286220817.jpg,#ac9d96
00510236,CL9244/9,"Enkellaars Studs in de kleur groen","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,30,GROEN,"CLIC KIDS",,139.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3278220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3279220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3280220817.jpg,#008000
00510237,CL9244/9,"Enkellaars Studs in de kleur groen","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,31,GROEN,"CLIC KIDS",,139.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3278220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3279220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3280220817.jpg,#008000
00510214,CL9244/9,"Enkellaars Studs in de kleur zwart","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,31,ZWART,"CLIC KIDS",,139.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.ZWART/IMG_3290220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.ZWART/IMG_3291220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.ZWART/IMG_3292220817.jpg,#000000
00510239,CL9244/9,"Enkellaars Studs in de kleur groen","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,33,GROEN,"CLIC KIDS",,139.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3278220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3279220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3280220817.jpg,#008000
00510240,CL9244/9,"Enkellaars Studs in de kleur groen","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,34,GROEN,"CLIC KIDS",,139.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3278220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3279220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3280220817.jpg,#008000
00510242,CL9244/9,"Enkellaars Studs in de kleur groen","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,36,GROEN,"CLIC KIDS",,139.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3278220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3279220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3280220817.jpg,#008000
00510243,CL9244/9,"Enkellaars Studs in de kleur groen","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,37,GROEN,"CLIC KIDS",,139.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3278220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3279220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3280220817.jpg,#008000
00510221,CL9244/9,"Enkellaars Studs in de kleur zwart","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,38,ZWART,"CLIC KIDS",,139.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.ZWART/IMG_3290220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.ZWART/IMG_3291220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.ZWART/IMG_3292220817.jpg,#000000
00510245,CL9244/9,"Enkellaars Studs in de kleur groen","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,39,GROEN,"CLIC KIDS",,139.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3278220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3279220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL9244-9/IMG_CL9244-9.GROEN/IMG_3280220817.jpg,#008000
00510328,CX6030/9,"Enkelschoen Suede  in de kleur blauw","KINDERSCHOENEN > JONGENSSCHOENEN > SCHOENEN",FW17,22,BLAUW,"CLIC KIDS",,69.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CX6030-9/IMG_CX6030-9.BLAUW/IMG_3296220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CX6030-9/IMG_CX6030-9.BLAUW/IMG_3297220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CX6030-9/IMG_CX6030-9.BLAUW/IMG_3298220817.jpg,#0000FF
00510311,CX6030/9,"Enkelschoen Suede  in de kleur zwart","KINDERSCHOENEN > JONGENSSCHOENEN > SCHOENEN",FW17,28,ZWART,"CLIC KIDS",,74.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CX6030-9/IMG_CX6030-9.ZWART/IMG_3293220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CX6030-9/IMG_CX6030-9.ZWART/IMG_3294220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CX6030-9/IMG_CX6030-9.ZWART/IMG_3295220817.jpg,#000000
00510313,CX6030/9,"Enkelschoen Suede  in de kleur zwart","KINDERSCHOENEN > JONGENSSCHOENEN > SCHOENEN",FW17,30,ZWART,"CLIC KIDS",,79.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CX6030-9/IMG_CX6030-9.ZWART/IMG_3293220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CX6030-9/IMG_CX6030-9.ZWART/IMG_3294220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CX6030-9/IMG_CX6030-9.ZWART/IMG_3295220817.jpg,#000000
00510414,CL8062/9,"Enkellaars 2x Gesp in de kleur zwart","KINDERSCHOENEN > JONGENSSCHOENEN > ENKELLAARZEN",FW17,31,ZWART,"CLIC KIDS",,119.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL8062-9/IMG_CL8062-9.ZWART/IMG_3266220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8062-9/IMG_CL8062-9.ZWART/IMG_3267220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8062-9/IMG_CL8062-9.ZWART/IMG_3268220817.jpg,#000000
00510415,CL8062/9,"Enkellaars 2x Gesp in de kleur zwart","KINDERSCHOENEN > JONGENSSCHOENEN > ENKELLAARZEN",FW17,32,ZWART,"CLIC KIDS",,119.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL8062-9/IMG_CL8062-9.ZWART/IMG_3266220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8062-9/IMG_CL8062-9.ZWART/IMG_3267220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8062-9/IMG_CL8062-9.ZWART/IMG_3268220817.jpg,#000000
00510416,CL8062/9,"Enkellaars 2x Gesp in de kleur zwart","KINDERSCHOENEN > JONGENSSCHOENEN > ENKELLAARZEN",FW17,33,ZWART,"CLIC KIDS",,119.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_CL8062-9/IMG_CL8062-9.ZWART/IMG_3266220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8062-9/IMG_CL8062-9.ZWART/IMG_3267220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_CL8062-9/IMG_CL8062-9.ZWART/IMG_3268220817.jpg,#000000
00510611,UR7W100-C/9,"Sneaker Klittenband in de kleur blauw","KINDERSCHOENEN > JONGENSSCHOENEN > SNEAKERS",FW17,28,BLAUW,"SHOESME KIDS",,89.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_UR7W100-C-9/IMG_UR7W100-C-9.BLAUW/IMG_3300220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_UR7W100-C-9/IMG_UR7W100-C-9.BLAUW/IMG_3301220817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_UR7W100-C-9/IMG_UR7W100-C-9.BLAUW/IMG_3302220817.jpg,#0000FF
0051072,N1000/9,"Enkellaars Chelsea in de kleur zwart","DAMESSCHOENEN > LAARZEN > ENKELLAARZEN",FW17,36,ZWART,"BRUNO PREMI",79.99,159.99,Sale,1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_N1000-9/IMG_N1000-9.ZWART/IMG_3345240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_N1000-9/IMG_N1000-9.ZWART/IMG_3346240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_N1000-9/IMG_N1000-9.ZWART/IMG_3347240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_N1000-9/IMG_N1000-9.ZWART/IMG_3348240817.jpg,#000000
0051109,N5900/9,"Enkellaars in de kleur blauw","DAMESSCHOENEN > LAARZEN > ENKELLAARZEN",FW17,35,BLAUW,"BRUNO PREMI",89.99,179.99,Sale,1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_N5900-9/IMG_N5900-9.BLAUW/IMG_3358240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_N5900-9/IMG_N5900-9.BLAUW/IMG_3359240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_N5900-9/IMG_N5900-9.BLAUW/IMG_3360240817.jpg,#0000FF
0051129,41476H/9,"Enkellaars Luipaard in de kleur zwart","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,26,ZWART,GIOSEPPO,,89.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_41476H-9/IMG_41476H-9.ZWART/IMG_3320240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_41476H-9/IMG_41476H-9.ZWART/IMG_3321240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_41476H-9/IMG_41476H-9.ZWART/IMG_3322240817.jpg,#000000
00511213,41476H/9,"Enkellaars Luipaard in de kleur zwart","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,30,ZWART,GIOSEPPO,,89.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_41476H-9/IMG_41476H-9.ZWART/IMG_3320240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_41476H-9/IMG_41476H-9.ZWART/IMG_3321240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_41476H-9/IMG_41476H-9.ZWART/IMG_3322240817.jpg,#000000
00511311,41476P/9,"Enkellaars Pony in de kleur zwart","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,28,ZWART,GIOSEPPO,,89.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_41476P-9/IMG_41476P-9.ZWART/IMG_3323240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_41476P-9/IMG_41476P-9.ZWART/IMG_3324240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_41476P-9/IMG_41476P-9.ZWART/IMG_3325240817.jpg,#000000
00511312,41476P/9,"Enkellaars Pony in de kleur zwart","KINDERSCHOENEN > MEISJESSCHOENEN > ENKELLAARZEN",FW17,29,ZWART,GIOSEPPO,,89.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_41476P-9/IMG_41476P-9.ZWART/IMG_3323240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_41476P-9/IMG_41476P-9.ZWART/IMG_3324240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_41476P-9/IMG_41476P-9.ZWART/IMG_3325240817.jpg,#000000
0051268,51637/9,"Sneaker Klitteband in de kleur zwart/bl","KINDERSCHOENEN > JONGENSSCHOENEN > SNEAKERS",FW17,25,ZWART,"DSQUARED2 KIDS",,199.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3303240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3304240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3305240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3306240817.jpg,#000000
0051269,51637/9,"Sneaker Klitteband in de kleur zwart/bl","KINDERSCHOENEN > JONGENSSCHOENEN > SNEAKERS",FW17,26,ZWART,"DSQUARED2 KIDS",,199.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3303240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3304240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3305240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3306240817.jpg,#000000
00512611,51637/9,"Sneaker Klitteband in de kleur zwart/bl","KINDERSCHOENEN > JONGENSSCHOENEN > SNEAKERS",FW17,28,ZWART,"DSQUARED2 KIDS",,219.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3303240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3304240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3305240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3306240817.jpg,#000000
00512612,51637/9,"Sneaker Klitteband in de kleur zwart/bl","KINDERSCHOENEN > JONGENSSCHOENEN > SNEAKERS",FW17,29,ZWART,"DSQUARED2 KIDS",,219.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3303240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3304240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3305240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3306240817.jpg,#000000
00512613,51637/9,"Sneaker Klitteband in de kleur zwart/bl","KINDERSCHOENEN > JONGENSSCHOENEN > SNEAKERS",FW17,30,ZWART,"DSQUARED2 KIDS",,219.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3303240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3304240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3305240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3306240817.jpg,#000000
00512614,51637/9,"Sneaker Klitteband in de kleur zwart/bl","KINDERSCHOENEN > JONGENSSCHOENEN > SNEAKERS",FW17,31,ZWART,"DSQUARED2 KIDS",,219.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3303240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3304240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3305240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3306240817.jpg,#000000
00512615,51637/9,"Sneaker Klitteband in de kleur zwart/bl","KINDERSCHOENEN > JONGENSSCHOENEN > SNEAKERS",FW17,32,ZWART,"DSQUARED2 KIDS",,219.99,"New Collection",2,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3303240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3304240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3305240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3306240817.jpg,#000000
00512616,51637/9,"Sneaker Klitteband in de kleur zwart/bl","KINDERSCHOENEN > JONGENSSCHOENEN > SNEAKERS",FW17,33,ZWART,"DSQUARED2 KIDS",,219.99,"New Collection",1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3303240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3304240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3305240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_51637-9/IMG_51637-9.ZWART_BL/IMG_3306240817.jpg,#000000
0051273,N5703/9,"Overknielaars in de kleur zwart","DAMESSCHOENEN > LAARZEN > OVERKNIE LAARZEN",FW17,37,ZWART,"BRUNO PREMI",89.99,179.99,Sale,1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_N5703-9/IMG_N5703-9.ZWART/IMG_3349240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_N5703-9/IMG_N5703-9.ZWART/IMG_3350240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_N5703-9/IMG_N5703-9.ZWART/IMG_3351240817.jpg,#000000
0051277,N5703/9,"Overknielaars in de kleur zwart","DAMESSCHOENEN > LAARZEN > OVERKNIE LAARZEN",FW17,41,ZWART,"BRUNO PREMI",89.99,179.99,Sale,1,,,,,,,,,,,,,,https://calexis.nl/userfiles/files/product-photos/IMG_N5703-9/IMG_N5703-9.ZWART/IMG_3349240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_N5703-9/IMG_N5703-9.ZWART/IMG_3350240817.jpg|https://calexis.nl/userfiles/files/product-photos/IMG_N5703-9/IMG_N5703-9.ZWART/IMG_3351240817.jpg,#000000
